Average_Borrow_APY_stable,Average_Borrow_APY_stable_pct,Average_Borrow_APY_variable,Average_Borrow_APY_variable_pct,Average_Supply_APY,Average_Supply_APY_pct,Borrow_Supply_ratio,Borrow_Supply_ratio_pct,cum_borrow,cum_return,day,symbol
0.0,0.0,0.044265519144459045,4.4265519144459144,0.027042977711231746,2.704297771123177,1.6368581750549707,163.68581750549706,0.07739425043554177,0.058514478468614274,2025-04-04 00:00:00.000 UTC,USDC
0.0,0.0,0.04505715527607167,4.505715527607163,0.028018974712798232,2.8018974712798244,1.6080943624068764,160.80943624068763,0.07727297504062544,0.05844038811872049,2025-04-03 00:00:00.000 UTC,USDC
0.0,0.0,0.04555268630868204,4.555268630868191,0.02863688790187125,2.863688790187122,1.5906996062133358,159.0699606213336,0.0771495307795951,0.058363623804438845,2025-04-02 00:00:00.000 UTC,USDC
0.0,0.0,0.045857936124317884,4.585793612431779,0.029023251137947022,2.9023251137947033,1.580041322950206,158.00413229502058,0.07702472889929735,0.05828516657731043,2025-04-01 00:00:00.000 UTC,USDC
0.0,0.0,0.04584935935211255,4.584935935211247,0.029017525329291343,2.90175253292913,1.5800575284009675,158.00575284009676,0.07689909071813483,0.058205650820768104,2025-03-31 00:00:00.000 UTC,USDC
0.0,0.0,0.04737759678156785,4.737759678156797,0.030976180046978035,3.097618004697805,1.5294848076720777,152.94848076720777,0.07677347603497836,0.058126150751372785,2025-03-30 00:00:00.000 UTC,USDC
0.0,0.0,0.05135100466918033,5.13510046691804,0.033702049865626894,3.3702049865626815,1.5236760040983086,152.36760040983086,0.07664367439996037,0.058041284504668736,2025-03-29 00:00:00.000 UTC,USDC
0.0,0.0,0.05081760974724257,5.081760974724255,0.032903883657710756,3.290388365771067,1.5444258883201432,154.4425888320143,0.07650298671593521,0.05794895012147524,2025-03-28 00:00:00.000 UTC,USDC
0.0,0.0,0.0478141653587253,4.7814165358725305,0.029127328346606713,2.91273283466068,1.6415568496276307,164.15568496276308,0.07636376038786057,0.05785880249501576,2025-03-27 00:00:00.000 UTC,USDC
0.0,0.0,0.04703886627827772,4.70388662782776,0.028186400266233553,2.8186400266233576,1.6688497230570036,166.88497230570036,0.076232762674549,0.057779001595436016,2025-03-26 00:00:00.000 UTC,USDC
0.0,0.0,0.04744490903962008,4.7444909039619985,0.028676119521703514,2.86761195217035,1.654509390774139,165.4509390774139,0.07610388906830715,0.05770177858100798,2025-03-25 00:00:00.000 UTC,USDC
0.0,0.0,0.04698498958731438,4.698498958731438,0.028125744967264634,2.812574496726466,1.6705331589260977,167.05331589260976,0.0759739030161438,0.057623213869989615,2025-03-24 00:00:00.000 UTC,USDC
0.0,0.0,0.04923219529077999,4.923219529078003,0.03087854786153864,3.087854786153864,1.5943818184566279,159.4381818456628,0.07584517701727445,0.057546157034462864,2025-03-23 00:00:00.000 UTC,USDC
0.0,0.0,0.04933189103160551,4.933189103160553,0.03100164686394698,3.1001646863946966,1.5912667881194236,159.12667881194236,0.0757102942904504,0.057461558273198377,2025-03-22 00:00:00.000 UTC,USDC
0.0,0.0,0.0474701492204211,4.747014922042105,0.02874606421974975,2.874606421974978,1.651361691031328,165.1361691031328,0.07557513842461039,0.057376622254393043,2025-03-21 00:00:00.000 UTC,USDC
0.0,0.0,0.04333660740056548,4.333660740056551,0.023931728751552736,2.393172875155275,1.8108431635033353,181.08431635033352,0.07544508322126676,0.05729786591406496,2025-03-20 00:00:00.000 UTC,USDC
0.0,0.0,0.04714205458066546,4.714205458066543,0.025002832254611765,2.5002832254611747,1.8854685781435871,188.5468578143587,0.07532635279003234,0.05723229953392372,2025-03-19 00:00:00.000 UTC,USDC
0.0,0.0,0.05092836927320541,5.09283692732054,0.026845784772925298,2.684578477292531,1.897071354180268,189.7071354180268,0.07519719647611271,0.05716379862363711,2025-03-18 00:00:00.000 UTC,USDC
0.0,0.0,0.05048004228302771,5.048004228302774,0.026374836809923214,2.6374836809923203,1.9139470946047787,191.39470946047788,0.07505766669728202,0.05709024852836882,2025-03-17 00:00:00.000 UTC,USDC
