avg_aave_deposit_apy,avg_aave_deposit_apy_percent,avg_aave_stable_borrow_apy,avg_aave_stable_borrow_apy_percent,avg_aave_variable_borrow_apy,avg_aave_variable_borrow_apy_percent,avg_compound_deposit_apy,avg_compound_deposit_apy_percent,avg_compound_stable_borrow_apy,avg_compound_stable_borrow_apy_percent,avg_compound_variable_borrow_apy,avg_compound_variable_borrow_apy_percent,avg_morpho_deposit_apy,avg_morpho_deposit_apy_percent,avg_morpho_stable_borrow_apy,avg_morpho_stable_borrow_apy_percent,avg_morpho_variable_borrow_apy,avg_morpho_variable_borrow_apy_percent,date,symbol
0.10051354820995195,10.051354820995195,0.13720908405654844,13.720908405654844,0.12132048569953698,12.132048569953698,0.04801344654212136,4.801344654212136,0.08847705463051338,8.847705463051337,0.10596762598696818,10.596762598696818,0.05414938883646036,5.414938883646036,0.07495381537397126,7.495381537397126,0.08960356298702105,8.960356298702104,2024-05-29 00:00:00.000 UTC,USDC
0.07088276979751058,7.0882769797510585,0.10487638512298934,10.487638512298934,0.08777493221380844,8.777493221380844,0.050268554547259425,5.0268554547259425,0.16709481068697574,16.709481068697574,0.21759347024436082,21.75934702443608,0.060088199539883626,6.008819953988363,0.06145925677517542,6.145925677517542,0.08522659846414943,8.522659846414943,2024-05-28 00:00:00.000 UTC,USDC
0.07049359069142541,7.049359069142541,0.10486294234408601,10.486294234408602,0.08753296219354834,8.753296219354834,0.04861399894324281,4.861399894324281,0.07464632279983442,7.464632279983443,0.08589890850582038,8.589890850582037,0.06606424374249296,6.606424374249296,0.06774360721537918,6.774360721537918,0.09376255034803667,9.376255034803666,2024-05-27 00:00:00.000 UTC,USDC
0.07104850275750488,7.104850275750488,0.10488214564675276,10.488214564675276,0.08787862164155012,8.787862164155012,0.05068153491441918,5.068153491441918,0.12325170178187723,12.325170178187724,0.15462047342409846,15.462047342409846,0.10875571053163967,10.875571053163966,0.11442776193644554,11.442776193644553,0.15334947168425914,15.334947168425913,2024-05-25 00:00:00.000 UTC,USDC
0.08597220315427784,8.597220315427784,0.12003877909749912,12.003877909749912,0.10425048276011185,10.425048276011186,0.050280626153410335,5.0280626153410335,0.11958390448513596,11.958390448513596,0.14954054928678984,14.954054928678984,0.15378673111456734,15.378673111456735,0.16013532684229279,16.01353268422928,0.21463405472010122,21.463405472010123,2024-05-24 00:00:00.000 UTC,USDC
0.0747131277519663,7.47131277519663,0.11270116920273421,11.27011692027342,0.09384889659083967,9.384889659083967,0.04566133047064036,4.566133047064036,0.11421643384150156,11.421643384150155,0.1438496767480125,14.38496767480125,0.1393679033099033,13.93679033099033,0.15419447782391058,15.419447782391057,0.20100826255093693,20.100826255093693,2024-05-23 00:00:00.000 UTC,USDC
0.06489359337077708,6.489359337077707,0.10466576784841132,10.466576784841132,0.08398382127140368,8.398382127140367,0.04129533652957762,4.129533652957762,0.11371053874358548,11.371053874358548,0.145012326237409,14.5012326237409,0.16766277610942326,16.766277610942325,0.17302096883254403,17.302096883254404,0.23298792471010746,23.298792471010746,2024-05-22 00:00:00.000 UTC,USDC
0.06169288136458335,6.169288136458335,0.10454909051761153,10.454909051761154,0.0818836293170072,8.18836293170072,0.0404565039560989,4.04565039560989,0.10645898900900037,10.645898900900038,0.13498885149677697,13.498885149677697,0.1400736220723419,14.00736220723419,0.14433250364672967,14.433250364672967,0.19485463349247426,19.485463349247425,2024-05-21 00:00:00.000 UTC,USDC
0.05544837140172234,5.544837140172234,0.10431239632561817,10.431239632561818,0.07762313386112775,7.762313386112775,0.04343895408718357,4.343895408718357,0.10238840798383925,10.238840798383924,0.12786956694403795,12.786956694403795,0.07960439888824002,7.960439888824002,0.09277139479598945,9.277139479598945,0.11866809426254223,11.866809426254223,2024-05-20 00:00:00.000 UTC,USDC
0.05489058559024331,5.489058559024331,0.1042910052922884,10.429100529228839,0.0772380952611909,7.72380952611909,0.0385021358051556,3.85021358051556,0.1097323308501344,10.97323308501344,0.14052189381858846,14.052189381858845,0.13073782962576305,13.073782962576304,0.15026779563867163,15.026779563867162,0.1925078913976431,19.25078913976431,2024-05-17 00:00:00.000 UTC,USDC
